STATE,DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,0V,DEC,ANNUAL RAINFALL,FLOOD 
108,108002,2008,0.1424520327567872,0.14699342772128307,0.4957560792786437,0.39681395695611116,0.12462174115456237,0.32386111795124356,0.28436743281330634,0.43304174848894444,0.2685398156917573,0.5022498697443832,0.2599518546886968,0.2907968284622394,0.3092903791883559,0
108,108002,2009,0.18913318124392173,0.19451983127881503,0.6422540179457219,0.41207316467021227,0.5184473929236499,0.08532381186899778,0.2342900242149974,0.6358929892122108,0.18866789939716475,0.26827920488813806,0.2564503775030091,0.33677868596064137,0.33264778451572347,0
108,108002,2010,0.13560800923443278,0.0802570055259458,0.1944046385502326,0.346886028132611,0.31008496275605213,0.38524993843880817,0.1726807193045135,0.16115375787406594,0.09505554803890622,0.20561441179721177,0.3064339643287012,0.31469216227610874,0.14669085274598082,1
108,108003,2000,0.18007143960808195,0.25664584900107906,0.306730748032364,0.42415129976639004,0.29623486964618245,0.19628170401378972,0.04068913500853479,0.19239499120144857,0.2959304860265488,0.49053475851398076,0.14521282416019257,0.2188932258020645,0.20872627933677043,0
108,108003,2001,0.1744089872117648,0.09761959258411536,0.3239489406732952,0.5101396689696307,0.2340840316573557,0.12605269638020192,0.13129689174705253,0.21055316110275177,0.16916971090966493,0.37568877591297345,0.13931502352554986,0.13602796175658582,0.12112123012971501,0
108,108003,2002,0.08667278659916562,0.11795768891214073,0.19158270684979828,0.4589442815249267,0.17364990689013038,0.07185422309775917,0.06379262434996626,0.03254188875570632,0.30830289090335095,0.2550010262563746,0.1399277820330452,0.2610670619755471,0.05804970177070723,1
108,108003,2003,0.11034965416322041,0.27055880718045977,0.30725986022619545,0.292807793627914,0.135707635009311,0.25698103915291803,0.15608749156444757,0.3376603504118742,0.20248350095461448,0.8898747967222951,0.15688806215122003,0.18554583905669875,0.2525039126065271,1
108,108003,2004,0.14620579333412104,0.1819311382140405,0.26775281642011506,0.31020428450718235,0.11920972998137802,0.15449396700320117,0.1844309475606367,0.13993522225905997,0.17440129887701264,0.44479530132466016,0.10055804792646897,0.17036815406166272,0.09710731587413693,1
108,108003,2005,0.07768375703262045,0.07185364418140798,0.15262682157895896,0.3041403648292659,0.4065118715083798,0.15353361241073626,0.16466198245405106,0.31741093060620745,0.10861558351749125,0.43772202661951154,0.2577962577962578,0.35092276516748494,0.1558570864071538,0
108,108003,2006,0.10913172700253583,0.28376876042245697,0.375603518596089,0.37255827824444554,0.55737895716946,0.2287860132972174,0.1368345837799214,0.205886103389355,0.2019573354981284,0.28130476656614617,0.15305832147937412,0.20065552367093256,0.17899358114730385,1
108,108003,2007,0.18007143960808195,0.07991367753327012,0.20600101413170482,0.4798449227098763,0.12104283054003723,0.15525732578182713,0.24955341193283312,0.23582668128841394,0.26359386040078775,0.3764466267742394,0.1236130867709815,0.20111792626038708,0.14259000550720766,1
108,108003,2008,0.1424520327567872,0.14699342772128307,0.4957560792786437,0.39681395695611116,0.12462174115456237,0.32386111795124356,0.28436743281330634,0.43304174848894444,0.2685398156917573,0.5022498697443832,0.2599518546886968,0.2907968284622394,0.3092903791883559,1
108,108003,2009,0.18913318124392173,0.19451983127881503,0.6422540179457219,0.41207316467021227,0.5184473929236499,0.08532381186899778,0.2342900242149974,0.6358929892122108,0.18866789939716475,0.26827920488813806,0.2564503775030091,0.33677868596064137,0.33264778451572347,0
108,108003,2010,0.13560800923443278,0.0802570055259458,0.1944046385502326,0.346886028132611,0.31008496275605213,0.38524993843880817,0.1726807193045135,0.16115375787406594,0.09505554803890622,0.20561441179721177,0.3064339643287012,0.31469216227610874,0.14669085274598082,1
108,108004,2000,0.18007143960808195,0.25664584900107906,0.306730748032364,0.42415129976639004,0.29623486964618245,0.19628170401378972,0.04068913500853479,0.19239499120144857,0.2959304860265488,0.49053475851398076,0.14521282416019257,0.2188932258020645,0.20872627933677043,0
108,108004,2001,0.1744089872117648,0.09761959258411536,0.3239489406732952,0.5101396689696307,0.2340840316573557,0.12605269638020192,0.13129689174705253,0.21055316110275177,0.16916971090966493,0.37568877591297345,0.13931502352554986,0.13602796175658582,0.12112123012971501,0
108,108004,2002,0.08667278659916562,0.11795768891214073,0.19158270684979828,0.4589442815249267,0.17364990689013038,0.07185422309775917,0.06379262434996626,0.03254188875570632,0.30830289090335095,0.2550010262563746,0.1399277820330452,0.2610670619755471,0.05804970177070723,0
108,108004,2003,0.11034965416322041,0.27055880718045977,0.30725986022619545,0.292807793627914,0.135707635009311,0.25698103915291803,0.15608749156444757,0.3376603504118742,0.20248350095461448,0.8898747967222951,0.15688806215122003,0.18554583905669875,0.2525039126065271,0
108,108004,2004,0.14620579333412104,0.1819311382140405,0.26775281642011506,0.31020428450718235,0.11920972998137802,0.15449396700320117,0.1844309475606367,0.13993522225905997,0.17440129887701264,0.44479530132466016,0.10055804792646897,0.17036815406166272,0.09710731587413693,0
108,108004,2005,0.07768375703262045,0.07185364418140798,0.15262682157895896,0.3041403648292659,0.4065118715083798,0.15353361241073626,0.16466198245405106,0.31741093060620745,0.10861558351749125,0.43772202661951154,0.2577962577962578,0.35092276516748494,0.1558570864071538,1
108,108004,2006,0.10913172700253583,0.28376876042245697,0.375603518596089,0.37255827824444554,0.55737895716946,0.2287860132972174,0.1368345837799214,0.205886103389355,0.2019573354981284,0.28130476656614617,0.15305832147937412,0.20065552367093256,0.17899358114730385,0
108,108004,2007,0.18007143960808195,0.07991367753327012,0.20600101413170482,0.4798449227098763,0.12104283054003723,0.15525732578182713,0.24955341193283312,0.23582668128841394,0.26359386040078775,0.3764466267742394,0.1236130867709815,0.20111792626038708,0.14259000550720766,0
108,108004,2008,0.1424520327567872,0.14699342772128307,0.4957560792786437,0.39681395695611116,0.12462174115456237,0.32386111795124356,0.28436743281330634,0.43304174848894444,0.2685398156917573,0.5022498697443832,0.2599518546886968,0.2907968284622394,0.3092903791883559,1
108,108004,2009,0.18913318124392173,0.19451983127881503,0.6422540179457219,0.41207316467021227,0.5184473929236499,0.08532381186899778,0.2342900242149974,0.6358929892122108,0.18866789939716475,0.26827920488813806,0.2564503775030091,0.33677868596064137,0.33264778451572347,0
108,108004,2010,0.13560800923443278,0.0802570055259458,0.1944046385502326,0.346886028132611,0.31008496275605213,0.38524993843880817,0.1726807193045135,0.16115375787406594,0.09505554803890622,0.20561441179721177,0.3064339643287012,0.31469216227610874,0.14669085274598082,0
108,108005,2000,0.21705461585304892,0.24734329529477164,0.24557419696201413,0.4788756896466027,0.21269785847299816,0.16530411228761388,0.05783811678774165,0.2158067889112749,0.2876471384115817,0.4492476751345975,0.15879199037093775,0.27254552625494705,0.21682218564579012,0
108,108005,2001,0.2270979704243658,0.13134748062649182,0.3556736259617716,0.598513842636314,0.16890712290502793,0.15259788229500124,0.11430669683617165,0.17571599806176838,0.16667418331604505,0.3776149801853577,0.13875697559908085,0.18237702131131933,0.16089758149578243,0
108,108005,2002,0.11030420911991129,0.15132590000980936,0.23100156529024007,0.513221333068244,0.20248486964618245,0.07089386850529425,0.05819538724147511,0.055698655989390736,0.3045445662141644,0.26418996794922395,0.15741328372907323,0.2633790749228196,0.09628901327641515,0
108,108005,2003,0.1480599511011334,0.3245593957427329,0.29535483586498823,0.4275808936825886,0.16794692737430167,0.22935237626200444,0.15876701996744869,0.23766290071663562,0.1721312707647439,0.7554983658840805,0.18235036656089293,0.22907968284622396,0.263499659299869,0
108,108005,2004,0.17517246393935812,0.26459143968871596,0.3121761943605459,0.3664943585665292,0.11580540037243947,0.10682098005417386,0.26412210710174266,0.07464742036673382,0.15161081796178535,0.4043134344853719,0.13569318306160413,0.18855145588815297,0.13567021471886792,1
108,108005,2005,0.0785290348381702,0.09544518196383613,0.19257479221323223,0.3615239326010239,0.3165735567970205,0.13476976114257572,0.1591044420626414,0.357909770217541,0.12555811121634422,0.47439885059286047,0.2390852390852391,0.3478219478029077,0.1702505001602379,0
108,108005,2006,0.15067758559573907,0.39036392767223627,0.41744747459159154,0.4785526119588449,0.4610393389199255,0.2204383156857917,0.11960620856655152,0.24702251919104334,0.24435123799215264,0.320570914315487,0.19196848670532882,0.2633654748466592,0.26556252858614116,1
108,108005,2007,0.21937231306181434,0.11615930418860151,0.22535770188937143,0.5634971917093294,0.08569017690875233,0.20297956168431422,0.2407804374578222,0.20318278034225087,0.17083840707166378,0.36558409776276113,0.14359339096181203,0.22255164628921922,0.16228838477023746,1
108,108005,2008,0.1847431900602601,0.17432887551907922,0.6426067594082762,0.41637258313037434,0.0950011638733706,0.28746614134449644,0.27410583144773926,0.48363979495549714,0.2091582856026098,0.542921199298988,0.24709486814749973,0.2852479973887854,0.3397355918070175,0
108,108005,2009,0.2231624296737955,0.21245463165811077,0.700059525121806,0.40638202693970876,0.3699080540037244,0.10224082738241813,0.19792783136834582,0.4889699319068629,0.2195462950435214,0.2977880227986801,0.24387788598314913,0.3749812998952794,0.3351555863931523,0
108,108005,2010,0.181680194141225,0.13340744858254586,0.2375272823474944,0.4353347581887768,0.45120460893854747,0.3173848805712879,0.15344765987852804,0.16237790415954703,0.11658323185856675,0.15340164516791135,0.2477513951198162,0.28372478885881763,0.163775641963055,0
108,108006,2000,0.13337211310362376,0.2421933754046366,0.4966158865936197,0.49281773447984495,0.1595088454376164,0.18276286628909133,0.10182207931404072,0.07222463084338576,0.28124295314120784,0.34040134518527876,0.7721085457927563,0.565722368045261,0.428964800542631,0
108,108006,2001,0.20164874617125508,0.06609881306608247,0.4089816794902885,0.24901834087181277,0.22384194599627558,0.032947549864565384,0.17772220237386366,0.18951314682104511,0.17522813030863366,0.3604843930088258,0.2524455629718788,0.3566075970025432,0.17649511352003908,1
108,108006,2002,0.04636303318397062,0.046431023771376256,0.11971163385436186,0.27270242059744526,0.21229050279329606,0.14848559468111303,0.05245921162319874,0.11476371426385452,0.13988484493152337,0.2223818621027204,0.42856986541197073,0.44722490445946494,0.10263008055457888,1
108,108006,2003,0.0746752951655563,0.12063891704541738,0.3039970016975682,0.09615289030269895,0.04448905959031659,0.26173356316178287,0.20582747806756377,0.27678457575680293,0.12724184067709982,0.7458989216413786,0.343593390961812,0.36026601748969794,0.22701518682501698,1
108,108006,2004,0.06763131345264171,0.06721054180427034,0.1018100046297317,0.12535414285004226,0.09089851024208565,0.16136419601083477,0.1606526140288198,0.16763153196807015,0.2685849155880275,0.570866949808169,0.2107451581135792,0.22634606753797823,0.08777928854345245,1
108,108006,2005,0.05850594875616916,0.03796226661870974,0.17692188981238563,0.08506884039962226,0.415473696461825,0.2928096527948781,0.11049581199634786,0.09785519369564664,0.10568409025992576,0.42389124840140835,0.3522704891125944,0.7352065171564962,0.21358008942211656,1
108,108006,2006,0.10196958817701753,0.17197462642644606,0.23422033113604795,0.11275411302748645,0.5897346368715084,0.27722235902487075,0.15348735659560955,0.1004820075999082,0.17682165997684873,0.22784470372767893,0.22838384943648105,0.23423411171102557,0.11548334303058207,1
108,108006,2007,0.13360842732883124,0.04008763038289247,0.20838201900394626,0.2633828719121229,0.15331121973929235,0.10224082738241813,0.21789528006033898,0.2852005814694856,0.2693816804221351,0.430696117593192,0.14858299595141702,0.2581158454487345,0.12218844606514684,1
108,108006,2008,0.09366223426010925,0.15341856586992772,0.17509204347538526,0.19101346985436657,0.26428654562383613,0.2957153410490027,0.1433646937398277,0.2000714085333197,0.10395526090289994,0.23090768429196204,0.7806981070138964,0.8119381468536224,0.3634010273898014,1
108,108006,2009,0.23457822455304803,0.07943955792433706,0.5244824621354087,0.3223072717331875,0.3602770018621974,0.04917508002954939,0.1827041403675916,0.3436535666012088,0.08765916505058706,0.22288709601023102,0.5548637706532443,0.3690108664608522,0.2956001456143026,1
108,108006,2010,0.07617498159475745,0.04476343066409444,0.1019202363367799,0.1523187037129082,0.1535439944134078,0.27852745629155384,0.26878647135881856,0.14041978016372958,0.0865617342413446,0.3585424001768319,0.5804245541087646,0.644358008404847,0.24619707091229848,1
109,109001,2000,0.058187833453005273,0.1506555929764902,0.462510196432902,0.4766389979621254,0.5233647579143389,0.41132725929574,0.07197014806875472,0.3354415852694397,0.30570213021843384,0.382983090452658,0.377601488127804,0.220280433570428,0.2964308938789098,0
109,109001,2001,0.16612890032084202,0.02532452669783867,0.36841641129654534,0.3877677816988916,0.23661545623836128,0.23405565131740952,0.19379937279187007,0.3012675014664252,0.1907725612231092,0.47934066975069867,0.11424663529926689,0.17032735383318148,0.1558788663242033,0
109,109001,2002,0.0049535097206947635,0.010152699211980514,0.04473202672016578,0.3976340772404195,0.18790735567970204,0.10625461708938684,0.12218649517684886,0.22794623957562926,0.22459748342578814,0.27263684734041715,0.2150782361308677,0.19486189122659087,0.012392772801239564,0
109,109001,2003,0.021540950528525855,0.04808226792662591,0.37141471372825685,0.08342859983100552,0.18470670391061453,0.2166461462693918,0.22198404191973323,0.5733850195098313,0.27948405718666847,0.8546189431138197,0.14380129116971224,0.12633110745420173,0.19355812282006368,0
109,109001,2004,0.02386773674595312,0.08390282182912076,0.12420908750192905,0.2782692976788111,0.31453677839851024,0.36828367397192807,0.15912429042118212,0.25666267118920705,0.23940528270118314,0.3967980801111514,0.05945945945945945,0.05032028179357806,0.035336359704664304,0
109,109001,2005,0.02464030248220827,0.05480168721184973,0.19343459952820827,0.12706893980814157,0.6230796089385474,0.21947796109332673,0.15954110595053786,0.2291958889087246,0.08502833776815648,0.37393624579629603,0.2614946930736405,0.5860136816766174,0.1753563350000156,1
109,109001,2006,0.03989165901675104,0.1811463885164961,0.33137855772834496,0.2621651175505741,0.5086708566108007,0.3553311992120168,0.2056289944821563,0.07610109408074266,0.19612441558051086,0.26340053996873863,0.09218732902943427,0.07777883556147916,0.07127322283655414,1
109,109001,2007,0.10337838451960044,0.033286466337507765,0.2100354946096695,0.40389681395695615,0.21776070763500927,0.33760157596651075,0.34361478305744114,0.31106067175027413,0.2654279228491109,0.4480477446042598,0.12212495896706423,0.16170490554747108,0.16088202441217564,0
109,109001,2008,0.0527253392472483,0.09779943105646928,0.15527238254811615,0.34705999304140367,0.3423824487895717,0.4380940655011081,0.2311936802826406,0.2574022595700186,0.23097160209864856,0.46809921530858745,0.30861144545355074,0.2552870296073658,0.21408725034770085,0
109,109001,2009,0.0749661434427347,0.05321583886472878,0.4735333671377235,0.38374173666683237,0.5005528398510242,0.0,0.2071374697312532,0.5389814082782892,0.18680377035132822,0.2629426717400572,0.4179888390414706,0.0634851555168709,0.19251890963512414,1
109,109001,2010,0.06612253801477873,0.036621652552071414,0.12478229237857978,0.28306575873552364,0.15776303538175046,0.5218665353361241,0.21442181731570797,0.19420570758205608,0.16196876080518352,0.376572935251117,0.4261188313819893,0.3413347114743843,0.19600369636306492,1
102,102001,2000,0.058187833453005273,0.1506555929764902,0.462510196432902,0.4766389979621254,0.5233647579143389,0.41132725929574,0.07197014806875472,0.3354415852694397,0.30570213021843384,0.382983090452658,0.377601488127804,0.220280433570428,0.2964308938789098,0
102,102001,2001,0.16612890032084202,0.02532452669783867,0.36841641129654534,0.3877677816988916,0.23661545623836128,0.23405565131740952,0.19379937279187007,0.3012675014664252,0.1907725612231092,0.47934066975069867,0.11424663529926689,0.17032735383318148,0.1558788663242033,0
102,102001,2002,0.0049535097206947635,0.010152699211980514,0.04473202672016578,0.3976340772404195,0.18790735567970204,0.10625461708938684,0.12218649517684886,0.22794623957562926,0.22459748342578814,0.27263684734041715,0.2150782361308677,0.19486189122659087,0.012392772801239564,1
102,102001,2003,0.021540950528525855,0.04808226792662591,0.37141471372825685,0.08342859983100552,0.18470670391061453,0.2166461462693918,0.22198404191973323,0.5733850195098313,0.27948405718666847,0.8546189431138197,0.14380129116971224,0.12633110745420173,0.19355812282006368,1
102,102001,2004,0.02386773674595312,0.08390282182912076,0.12420908750192905,0.2782692976788111,0.31453677839851024,0.36828367397192807,0.15912429042118212,0.25666267118920705,0.23940528270118314,0.3967980801111514,0.05945945945945945,0.05032028179357806,0.035336359704664304,0
102,102001,2005,0.02464030248220827,0.05480168721184973,0.19343459952820827,0.12706893980814157,0.6230796089385474,0.21947796109332673,0.15954110595053786,0.2291958889087246,0.08502833776815648,0.37393624579629603,0.2614946930736405,0.5860136816766174,0.1753563350000156,1
102,102001,2006,0.03989165901675104,0.1811463885164961,0.33137855772834496,0.2621651175505741,0.5086708566108007,0.3553311992120168,0.2056289944821563,0.07610109408074266,0.19612441558051086,0.26340053996873863,0.09218732902943427,0.07777883556147916,0.07127322283655414,1
102,102001,2007,0.10337838451960044,0.033286466337507765,0.2100354946096695,0.40389681395695615,0.21776070763500927,0.33760157596651075,0.34361478305744114,0.31106067175027413,0.2654279228491109,0.4480477446042598,0.12212495896706423,0.16170490554747108,0.16088202441217564,1
102,102001,2008,0.0527253392472483,0.09779943105646928,0.15527238254811615,0.34705999304140367,0.3423824487895717,0.4380940655011081,0.2311936802826406,0.2574022595700186,0.23097160209864856,0.46809921530858745,0.30861144545355074,0.2552870296073658,0.21408725034770085,1
102,102001,2009,0.0749661434427347,0.05321583886472878,0.4735333671377235,0.38374173666683237,0.5005528398510242,0.0,0.2071374697312532,0.5389814082782892,0.18680377035132822,0.2629426717400572,0.4179888390414706,0.0634851555168709,0.19251890963512414,1
102,102001,2010,0.06612253801477873,0.036621652552071414,0.12478229237857978,0.28306575873552364,0.15776303538175046,0.5218665353361241,0.21442181731570797,0.19420570758205608,0.16196876080518352,0.376572935251117,0.4261188313819893,0.3413347114743843,0.19600369636306492,1
102,102002,2000,0.07990147514610581,0.2048196710590851,0.4825723671156771,0.4285998310055172,0.5807437150837989,0.37830583600098494,0.07613830336231193,0.2958098492769886,0.31488747575880577,0.4787407044855298,0.23812233285917497,0.1459016170490555,0.27286502363120996,0
102,102002,2001,0.13709860665497214,0.032894091488735566,0.3698935161709915,0.46590287787663404,0.3474452979515829,0.232455060329968,0.22307570163947438,0.36140368774068504,0.2091883522001233,0.442221766108278,0.11220045956888063,0.10254457424961581,0.16136118258726748,0
102,102002,2002,0.011961135398962033,0.026697838668541345,0.07431821689190679,0.4264376957105224,0.17798533519553073,0.12038906673233195,0.13764836648009207,0.18283134834612735,0.28399404681369234,0.24784880875317747,0.16644052959842434,0.20672115763848278,0.019667265095816087,0
102,102002,2003,0.029966461558037862,0.08285648889906157,0.40582905266870956,0.11327600775386452,0.1629713687150838,0.23932528933760155,0.2493152316303441,0.623830047690699,0.29136036320449804,0.9310829373036297,0.12595469963891018,0.101306967319017,0.22936119503293428,1
102,102002,2004,0.04566317951701008,0.08145047902429454,0.16944818007451662,0.2745663303345097,0.26879655493482313,0.35836000984979066,0.17329601841927672,0.29226492565861617,0.22978397149686558,0.40743956928809383,0.05381332749753802,0.06642277196752301,0.05085921772760792,0
102,102002,2005,0.04306372303972806,0.07551580943661512,0.18027293370665137,0.1737163874944083,0.6607309124767224,0.21546417138635804,0.19022666825453532,0.20494249062763004,0.09610787895187843,0.3475535626884759,0.23885545464492836,0.408641488392335,0.14503246763348757,0
102,102002,2006,0.04379993274133591,0.17877579047183076,0.35880420644194094,0.25140414533525524,0.6396066108007449,0.37355331199212016,0.22940732801397323,0.11986432378669251,0.17682165997684873,0.25219066264584683,0.10356712988291936,0.08691808674128576,0.09917951941057321,0
102,102002,2007,0.10474173581887423,0.045548180361638824,0.22837805066249256,0.4506685222923605,0.22878840782122908,0.2865796601822211,0.33212258346234763,0.31577873555889924,0.31984846434853204,0.45035287430727694,0.11029653134916292,0.14830883052945096,0.1709194547553337,1
102,102002,2008,0.059878389064104774,0.10468233986201485,0.22731982627482966,0.3980068591878324,0.30164688081936686,0.4337109086431913,0.26136318526457863,0.28331335594603557,0.2961108856116298,0.4700569967001911,0.26402232191705877,0.20352513974078257,0.2267133794030436,1
102,102002,2009,0.07759286694600219,0.10041526338161726,0.5094468572940319,0.4083701973259109,0.5788524208566108,0.034375769514897805,0.23115398356555913,0.6593047869220371,0.20036380582991328,0.27647346732557593,0.33823175402122774,0.12271348719552828,0.2380482705190154,1
102,102002,2010,0.06173254683111712,0.048262106398979834,0.16038713375515332,0.3117202644266614,0.17286429236499068,0.5483378478207338,0.23194791790718902,0.20688072224630843,0.1588719012612938,0.35036392629900376,0.3711456395666922,0.3030232969304628,0.18437010924184105,0
102,102003,2000,0.07990147514610581,0.2048196710590851,0.4825723671156771,0.4285998310055172,0.5807437150837989,0.37830583600098494,0.07613830336231193,0.2958098492769886,0.31488747575880577,0.4787407044855298,0.23812233285917497,0.1459016170490555,0.27286502363120996,0
102,102003,2001,0.13709860665497214,0.032894091488735566,0.3698935161709915,0.46590287787663404,0.3474452979515829,0.232455060329968,0.22307570163947438,0.36140368774068504,0.2091883522001233,0.442221766108278,0.11220045956888063,0.10254457424961581,0.16136118258726748,0
102,102003,2002,0.011961135398962033,0.026697838668541345,0.07431821689190679,0.4264376957105224,0.17798533519553073,0.12038906673233195,0.13764836648009207,0.18283134834612735,0.28399404681369234,0.24784880875317747,0.16644052959842434,0.20672115763848278,0.019667265095816087,1
102,102003,2003,0.029966461558037862,0.08285648889906157,0.40582905266870956,0.11327600775386452,0.1629713687150838,0.23932528933760155,0.2493152316303441,0.623830047690699,0.29136036320449804,0.9310829373036297,0.12595469963891018,0.101306967319017,0.22936119503293428,1
102,102003,2004,0.04566317951701008,0.08145047902429454,0.16944818007451662,0.2745663303345097,0.26879655493482313,0.35836000984979066,0.17329601841927672,0.29226492565861617,0.22978397149686558,0.40743956928809383,0.05381332749753802,0.06642277196752301,0.05085921772760792,0
102,102003,2005,0.04306372303972806,0.07551580943661512,0.18027293370665137,0.1737163874944083,0.6607309124767224,0.21546417138635804,0.19022666825453532,0.20494249062763004,0.09610787895187843,0.3475535626884759,0.23885545464492836,0.408641488392335,0.14503246763348757,0
102,102003,2006,0.04379993274133591,0.17877579047183076,0.35880420644194094,0.25140414533525524,0.6396066108007449,0.37355331199212016,0.22940732801397323,0.11986432378669251,0.17682165997684873,0.25219066264584683,0.10356712988291936,0.08691808674128576,0.09917951941057321,0
102,102003,2007,0.10474173581887423,0.045548180361638824,0.22837805066249256,0.4506685222923605,0.22878840782122908,0.2865796601822211,0.33212258346234763,0.31577873555889924,0.31984846434853204,0.45035287430727694,0.11029653134916292,0.14830883052945096,0.1709194547553337,1
102,102003,2008,0.059878389064104774,0.10468233986201485,0.22731982627482966,0.3980068591878324,0.30164688081936686,0.4337109086431913,0.26136318526457863,0.28331335594603557,0.2961108856116298,0.4700569967001911,0.26402232191705877,0.20352513974078257,0.2267133794030436,1
102,102003,2009,0.07759286694600219,0.10041526338161726,0.5094468572940319,0.4083701973259109,0.5788524208566108,0.034375769514897805,0.23115398356555913,0.6593047869220371,0.20036380582991328,0.27647346732557593,0.33823175402122774,0.12271348719552828,0.2380482705190154,0
